-6.127090164166199004e-02,6.597436192690293855e-02,-5.240467398191515913e-02,-4.494083937358623465e-02,0.000000000000000000e+00
-6.143034107732404242e-02,6.565758374550613452e-02,-5.205493289103325927e-02,-4.478837702500124140e-02,0.000000000000000000e+00
-6.158966128667945489e-02,6.534014371344193384e-02,-5.170596617694259850e-02,-4.463471742526350233e-02,0.000000000000000000e+00
-6.174885393756068819e-02,6.502202789641617353e-02,-5.135776279592962207e-02,-4.447985082700325193e-02,0.000000000000000000e+00
-6.190791062281854329e-02,6.470322262564873195e-02,-5.101031196538372003e-02,-4.432376754747467673e-02,0.000000000000000000e+00
-6.206682286065417359e-02,6.438371449713432837e-02,-5.066360315897593114e-02,-4.416645797195909579e-02,0.000000000000000000e+00
-6.222558209497452975e-02,6.406349037094416499e-02,-5.031762610189995100e-02,-4.400791255718635581e-02,0.000000000000000000e+00
-6.238417969576925959e-02,6.374253737056599645e-02,-4.997237076617246782e-02,-4.384812183477394126e-02,0.000000000000000000e+00
-6.254260695951270599e-02,6.342084288228026778e-02,-4.962782736599050809e-02,-4.368707641468284192e-02,0.000000000000000000e+00
-6.270085510958775532e-02,6.309839455457007251e-02,-4.928398635314390486e-02,-4.352476698869031657e-02,0.000000000000000000e+00
-6.285891529673491573e-02,6.277518029756233575e-02,-4.894083841248024480e-02,-4.336118433387804727e-02,0.000000000000000000e+00
-6.301677859952416194e-02,6.245118828249759946e-02,-4.859837445742035134e-02,-4.319631931613582970e-02,0.000000000000000000e+00
-6.317443602485219023e-02,6.212640694122668894e-02,-4.825658562552222197e-02,-4.303016289367925934e-02,0.000000000000000000e+00
-6.333187850846365430e-02,6.180082496573163081e-02,-4.791546327409144934e-02,-4.286270612058110108e-02,0.000000000000000000e+00
-6.348909691549767254e-02,6.147443130766819946e-02,-4.757499897583616910e-02,-4.269394015031552359e-02,0.000000000000000000e+00
-6.364608204105938472e-02,6.114721517792870431e-02,-4.723518451456524408e-02,-4.252385623931397712e-02,0.000000000000000000e+00
-6.380282461081648870e-02,6.081916604622272793e-02,-4.689601188092726997e-02,-4.235244575053203481e-02,0.000000000000000000e+00
-6.395931528162267232e-02,6.049027364067217222e-02,-4.655747326818902854e-02,-4.217970015702588588e-02,0.000000000000000000e+00
-6.411554464216510929e-02,6.016052794742164644e-02,-4.621956106805216041e-02,-4.200561104553824504e-02,0.000000000000000000e+00
-6.427150321363962748e-02,5.982991921025881954e-02,-4.588226786650666245e-02,-4.183017012009157543e-02,0.000000000000000000e+00
-6.442718145045164824e-02,5.949843793024477134e-02,-4.554558643971870491e-02,-4.165336920558816713e-02,0.000000000000000000e+00
-6.458256974094342406e-02,5.916607486535231664e-02,-4.520950974995326110e-02,-4.147520025141595429e-02,0.000000000000000000e+00
-6.473765840814858785e-02,5.883282103010909619e-02,-4.487403094152855876e-02,-4.129565533505836356e-02,0.000000000000000000e+00
-6.489243771057338905e-02,5.849866769524530996e-02,-4.453914333680265153e-02,-4.111472666570770845e-02,0.000000000000000000e+00
-6.504689784300471400e-02,5.816360638734276861e-02,-4.420484043218969594e-02,-4.093240658788002001e-02,0.000000000000000000e+00
-6.520102893734647242e-02,5.782762888848428512e-02,-4.387111589420615576e-02,-4.074868758503075172e-02,0.000000000000000000e+00
-6.535482106348280973e-02,5.749072723590183120e-02,-4.353796355554523378e-02,-4.056356228316986001e-02,0.000000000000000000e+00
-6.550826423016874178e-02,5.715289372162072473e-02,-4.320537741117830982e-02,-4.037702345447407443e-02,0.000000000000000000e+00
-6.566134838594930856e-02,5.681412089209950805e-02,-4.287335161448387749e-02,-4.018906402089631597e-02,0.000000000000000000e+00
-6.581406342010645560e-02,5.647440154786306787e-02,-4.254188047340191209e-02,-3.999967705777000837e-02,0.000000000000000000e+00
-6.596639916363403189e-02,5.613372874312763661e-02,-4.221095844661343355e-02,-3.980885579740636726e-02,0.000000000000000000e+00
-6.611834539024087631e-02,5.579209578541611397e-02,-4.188058013974515353e-02,-3.961659363268462547e-02,0.000000000000000000e+00
-6.626989181738301982e-02,5.544949623516202269e-02,-4.155074030159749965e-02,-3.942288412063169045e-02,0.000000000000000000e+00
-6.642102810732303242e-02,5.510592390530162643e-02,-4.122143382039686332e-02,-3.922772098599184437e-02,0.000000000000000000e+00
-6.657174386821936019e-02,5.476137286085126094e-02,-4.089265572007041993e-02,-3.903109812478280233e-02,0.000000000000000000e+00
-6.672202865524355653e-02,5.441583741846961475e-02,-4.056440115654389583e-02,-3.883300960783805933e-02,0.000000000000000000e+00
-6.687187197172612951e-02,5.406931214600357860e-02,-4.023666541406191455e-02,-3.863344968433333332e-02,0.000000000000000000e+00
-6.702126327033201825e-02,5.372179186201581080e-02,-3.990944390152978416e-02,-3.843241278529497401e-02,0.000000000000000000e+00
-6.717019195426369993e-02,5.337327163529382440e-02,-3.958273214887812058e-02,-3.822989352708973387e-02,0.000000000000000000e+00
-6.731864737849385660e-02,5.302374678433729310e-02,-3.925652580344806547e-02,-3.802588671489263994e-02,0.000000000000000000e+00
-6.746661885102747669e-02,5.267321287682601161e-02,-3.893082062639933311e-02,-3.782038734613336894e-02,0.000000000000000000e+00
-6.761409563419128188e-02,5.232166572906346569e-02,-3.860561248913851190e-02,-3.761339061391710814e-02,0.000000000000000000e+00
-6.776106694595374069e-02,5.196910140539760109e-02,-3.828089736977002139e-02,-3.740489191041965200e-02,0.000000000000000000e+00
-6.790752196127269880e-02,5.161551621761711200e-02,-3.795667134956778183e-02,-3.719488683025459763e-02,0.000000000000000000e+00
